branch,host,compiler,mpi,netcdf,o_g,os,build,u_pass,u_fail,s_pass,s_fail,e_pass,e_fail,nuopc_pass,nuopc_fail,artifacts_hash,modified
develop,discover,pgi 20.4,mpiuni none,N/A N/A,g,Linux,pass,11516,627,4,4,40,3,0,50,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/9b8cd42c38b8258e84bf1e643a4ab4befd0b2e92/develop/discover/pgi/20.4/g/mpiuni/none),2022-07-18 03:51:06 -0400
develop,gaea,gfortran 8.3.0,mpi 7.7.11,4.6.3 4.4.5,O,Unicos,pass,13665,1,49,0,80,0,47,3,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/d1c423c6c31f8d9cd2e1c2e1df69c9a214433437/develop/gaea/gfortran/8.3.0/O/mpi/7.7.11),2022-07-18 01:57:50 -0400
develop,gaea,gfortran 8.3.0,mpi 7.7.11,4.6.3 4.4.5,g,Unicos,pass,13665,1,49,0,80,0,47,3,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/d6bfdd207474fe27aab4efadf5daebed35d27744/develop/gaea/gfortran/8.3.0/g/mpi/7.7.11),2022-07-18 02:32:21 -0400
develop,gaea,gfortran 8.3.0,mpiuni none,4.6.3 4.4.5,O,Unicos,pass,12143,0,8,0,43,0,0,50,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/7f827caee6aa40faf6a3dcbf29aa36020fbf462b/develop/gaea/gfortran/8.3.0/O/mpiuni/none),2022-07-18 01:40:08 -0400
develop,gaea,gfortran 8.3.0,mpiuni none,4.6.3 4.4.5,g,Unicos,pass,12143,0,8,0,43,0,0,50,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/38e7ffaf9665dd16606fa15075bb334a54657da4/develop/gaea/gfortran/8.3.0/g/mpiuni/none),2022-07-18 02:16:28 -0400
develop,gaea,intel 2019.5,mpi 7.7.11,4.6.3 4.4.5,O,Unicos,pass,13651,15,49,0,80,0,47,3,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/85ad1e8900c8c0e54f12f4a2963ee901fea293f2/develop/gaea/intel/2019.5/O/mpi/7.7.11),2022-07-18 01:38:42 -0400
develop,gaea,intel 2019.5,mpi 7.7.11,4.6.3 4.4.5,g,Unicos,pass,13651,15,49,0,80,0,47,3,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/23f9c5bd4bcff05de5470f97b4b3b32f3cb08a8a/develop/gaea/intel/2019.5/g/mpi/7.7.11),2022-07-18 01:54:46 -0400
develop,gaea,intel 2019.5,mpiuni none,4.6.3 4.4.5,O,Unicos,pass,12128,15,8,0,43,0,0,50,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/ffcfef957ceddbe5f93cc2ce620d26639ed7b6d2/develop/gaea/intel/2019.5/O/mpiuni/none),2022-07-18 01:25:08 -0400
develop,gaea,intel 2019.5,mpiuni none,4.6.3 4.4.5,g,Unicos,pass,12128,15,8,0,43,0,0,50,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/ce18169714560ed4842bc90bbaef713ee663fde6/develop/gaea/intel/2019.5/g/mpiuni/none),2022-07-18 01:40:54 -0400
develop,hera,gfortran 9.2.0a,mpiuni none,4.7.2 4.5.2,O,Linux,pass,12143,0,8,0,43,0,0,50,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/58004611949aaa9e43518af47ddceaf3cc49dd86/develop/hera/gfortran/9.2.0a/O/mpiuni/none),2022-07-18 07:23:02 +0000
develop,hera,gfortran 9.2.0a,mpiuni none,4.7.2 4.5.2,g,Linux,pass,12143,0,8,0,43,0,0,50,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/b4d65f9e8ca5a2ffd83db09c515e2b6902cca949/develop/hera/gfortran/9.2.0a/g/mpiuni/none),2022-07-18 07:31:05 +0000
develop,hera,gfortran 9.2.0b,openmpi 3.1.4,N/A N/A,O,Linux,pass,13666,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/a6e95e1f15497e4ae0de5ecdf7712f3075c67624/develop/hera/gfortran/9.2.0b/O/openmpi/3.1.4),2022-07-18 07:34:08 +0000
develop,hera,gfortran 9.2.0b,openmpi 3.1.4,N/A N/A,g,Linux,pass,13666,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/1f2b3275ec52f467d6eb9ef788484254c253575b/develop/hera/gfortran/9.2.0b/g/openmpi/3.1.4),2022-07-18 07:38:41 +0000
develop,hera,intel 18.0.5a,mpiuni none,4.6.1 4.4.4,O,Linux,pass,12143,0,8,0,43,0,0,50,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/a6e95e1f15497e4ae0de5ecdf7712f3075c67624/develop/hera/intel/18.0.5a/O/mpiuni/none),2022-07-18 07:34:08 +0000
develop,hera,intel 18.0.5a,mpiuni none,4.6.1 4.4.4,g,Linux,pass,12143,0,8,0,43,0,0,50,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/d1d61e31bc385ee12f20099295d5b5100f3c7717/develop/hera/intel/18.0.5a/g/mpiuni/none),2022-07-18 08:06:02 +0000
develop,hera,intel 18.0.5b,intelmpi 2018.4.274,4.7.4 4.5.3,O,Linux,pass,13666,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/9fef19a221686619a0907fe3c1803801f3338771/develop/hera/intel/18.0.5b/O/intelmpi/2018.4.274),2022-07-18 08:05:33 +0000
develop,hera,intel 18.0.5b,intelmpi 2018.4.274,4.7.4 4.5.3,g,Linux,pass,13666,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/9c1eb4a7889cbf440e92045893809cbd8be4ad40/develop/hera/intel/18.0.5b/g/intelmpi/2018.4.274),2022-07-18 08:30:17 +0000
develop,hera,pgi 19.1,intelmpi 2019.0.5,N/A N/A,O,Linux,pass,fail,fail,fail,fail,fail,fail,0,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/07c72aeda0b41da4eea85d6051af80c3f6576112/develop/hera/pgi/19.1/O/intelmpi/2019.0.5),2022-07-18 05:12:09 +0000
develop,hera,pgi 19.1,intelmpi 2019.0.5,N/A N/A,g,Linux,pass,fail,fail,fail,fail,fail,fail,0,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/07c72aeda0b41da4eea85d6051af80c3f6576112/develop/hera/pgi/19.1/g/intelmpi/2019.0.5),2022-07-18 05:12:09 +0000
develop,hera,pgi 19.1,mpiuni none,N/A N/A,O,Linux,pass,11516,627,6,2,40,3,0,50,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/4be71e6ca543643af644be7a5da94088d979e865/develop/hera/pgi/19.1/O/mpiuni/none),2022-07-18 08:11:20 +0000
develop,hera,pgi 19.1,mpiuni none,N/A N/A,g,Linux,pass,11516,627,4,4,40,3,0,50,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/c8258303797ab860658db92e864b758e12a4d413/develop/hera/pgi/19.1/g/mpiuni/none),2022-07-18 08:41:38 +0000
develop,orion,gfortran 8.3.0,mpiuni none,4.7.4 4.5.3,O,Linux,pass,12143,0,8,0,43,0,0,50,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/af9dc4a90aace18e9c63f70be0fa1b4168de7eea/develop/orion/gfortran/8.3.0/O/mpiuni/none),2022-07-18 03:03:09 -0500
develop,orion,gfortran 8.3.0,mpiuni none,4.7.4 4.5.3,g,Linux,pass,12143,0,8,0,43,0,0,50,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/d51d2a024c6c1268252d6e4632a641d347c78b02/develop/orion/gfortran/8.3.0/g/mpiuni/none),2022-07-18 03:15:29 -0500
develop,orion,gfortran 8.3.0,openmpi 4.0.2,4.7.4 4.5.3,O,Linux,pass,13666,0,49,0,fail,fail,0,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/ab48eeb3553b12dbc7f846108bca60ffb145efd6/develop/orion/gfortran/8.3.0/O/openmpi/4.0.2),2022-07-18 03:58:56 -0500
develop,orion,gfortran 8.3.0,openmpi 4.0.2,4.7.4 4.5.3,g,Linux,pass,13666,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/382ba62ba716d1916fb6563325b1b21ef74ad0d4/develop/orion/gfortran/8.3.0/g/openmpi/4.0.2),2022-07-18 03:42:26 -0500
develop,orion,intel 2020.2,intelmpi 2020.2,4.7.4 4.5.3,O,Linux,pass,13666,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/32bef87279f2b7596d5babec5b64d784e611cce4/develop/orion/intel/2020.2/O/intelmpi/2020.2),2022-07-18 03:39:40 -0500
develop,orion,intel 2020.2,intelmpi 2020.2,4.7.4 4.5.3,g,Linux,pass,13666,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/2aaddc8b07be195fd3a3b9e1e66bc3314c141119/develop/orion/intel/2020.2/g/intelmpi/2020.2),2022-07-18 03:45:52 -0500
